term,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
restored,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Comissaria,3.3979400086720375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Smith,3.3979400086720375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
said,0.3494455389798621,0.4364985453992645,0.2365720064370627,0.3494455389798621,0.3494455389798621,0.2365720064370627,0.2365720064370627,0.0,0.2365720064370627,0.0,0.2365720064370627,0.30778727650903104,0.0,0.37900254658099936,0.0,0.0,0.0,0.0,0.0,0.3494455389798621,0.0,0.4206608090518304,0.0,0.0,0.0,0.2365720064370627,0.4364985453992645,0.0,0.2365720064370627,0.0,0.37900254658099936,0.30778727650903104,0.2365720064370627,0.0,0.2365720064370627,0.0,0.0,0.3494455389798621,0.30778727650903104,0.2365720064370627,0.0,0.30778727650903104,0.4206608090518304,0.0,0.0,0.0,0.4623190715226615,0.0,0.2365720064370627,0.5148022753449565,0.3494455389798621,0.0,0.2365720064370627,0.30778727650903104,0.30778727650903104,0.0,0.0,0.30778727650903104,0.4829363634538244,0.0,0.0,0.40192874280215707,0.3494455389798621,0.0,0.30778727650903104,0.0,0.0,0.0,0.40192874280215707,0.2365720064370627,0.37900254658099936,0.4623190715226615,0.30778727650903104,0.0,0.0,0.0,0.30778727650903104,0.2365720064370627,0.37900254658099936,0.2365720064370627,0.0,0.2365720064370627,0.2365720064370627,0.30778727650903104,0.30778727650903104,0.30778727650903104,0.0,0.0,0.2365720064370627,0.0,0.2365720064370627,0.40192874280215707,0.30778727650903104,0.3494455389798621,0.2365720064370627,0.0,0.0,0.0,0.0,0.30778727650903104
its,0.3979400086720376,0.676088138259007,0.3979400086720376,0.5177318877571058,0.3979400086720376,0.0,0.0,0.0,0.0,0.3979400086720376,0.0,0.5878056449127935,0.0,0.3979400086720376,0.0,0.3979400086720376,0.0,0.0,0.0,0.3979400086720376,0.0,0.5177318877571058,0.0,0.0,0.0,0.0,0.0,0.0,0.3979400086720376,0.0,0.3979400086720376,0.3979400086720376,0.3979400086720376,0.0,0.0,0.0,0.0,0.3979400086720376,0.5177318877571058,0.3979400086720376,0.0,0.5177318877571058,0.3979400086720376,0.0,0.0,0.0,0.7342383300440329,0.0,0.3979400086720376,0.7075975239978617,0.0,0.0,0.3979400086720376,0.3979400086720376,0.0,0.0,0.0,0.3979400086720376,0.0,0.0,0.0,0.3979400086720376,0.5177318877571058,0.0,0.5177318877571058,0.0,0.0,0.0,0.3979400086720376,0.0,0.0,0.7075975239978617,0.0,0.0,0.0,0.0,0.3979400086720376,0.5177318877571058,0.7075975239978617,0.3979400086720376,0.0,0.0,0.0,0.0,0.3979400086720376,0.3979400086720376,0.0,0.0,0.0,0.0,0.3979400086720376,0.6375237668421739,0.0,0.6375237668421739,0.0,0.0,0.0,0.0,0.0,0.0
weekly,1.5228787452803376,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
review.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The,0.3872161432802645,0.5719651954098528,0.0,0.3872161432802645,0.5037798172129461,0.0,0.0,0.0,0.3872161432802645,0.5037798172129461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5037798172129461,0.0,0.0,0.0,0.5037798172129461,0.0,0.5037798172129461,0.0,0.0,0.3872161432802645,0.0,0.3872161432802645,0.3872161432802645,0.0,0.0,0.3872161432802645,0.0,0.0,0.0,0.5719651954098528,0.3872161432802645,0.0,0.3872161432802645,0.5037798172129461,0.0,0.0,0.0,0.6203434911456276,0.0,0.5037798172129461,0.5719651954098528,0.5037798172129461,0.0,0.0,0.3872161432802645,0.0,0.0,0.0,0.0,0.5037798172129461,0.0,0.0,0.5037798172129461,0.3872161432802645,0.0,0.0,0.0,0.0,0.0,0.3872161432802645,0.0,0.5719651954098528,0.0,0.3872161432802645,0.0,0.0,0.0,0.6203434911456276,0.3872161432802645,0.5037798172129461,0.3872161432802645,0.0,0.3872161432802645,0.5719651954098528,0.5719651954098528,0.0,0.0,0.0,0.0,0.3872161432802645,0.0,0.5037798172129461,0.0,0.3872161432802645,0.5037798172129461,0.0,0.0,0.0,0.0,0.5037798172129461,0.5037798172129461
dry,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
period,1.8187618834210872,0.0,1.3979400086720377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3979400086720377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3979400086720377,0.0
means,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
will,0.585026652029182,0.0,0.0,0.0,0.7611372225528401,0.0,0.0,0.0,0.0,0.585026652029182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8641553022897887,0.0,0.0,0.0,0.8641553022897887,0.0,0.0,0.0,0.0,0.0,0.0,0.7611372225528401,0.8641553022897887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585026652029182,0.8641553022897887,0.0,0.0,0.0,0.993942733534706,0.0,0.0,0.585026652029182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585026652029182,0.0,0.0,0.0,0.9372477930764983,0.585026652029182,0.0,0.585026652029182,0.0,0.0,0.0,0.0,0.0,0.7611372225528401,0.585026652029182,0.0,0.0,0.0,0.0,0.993942733534706,0.0,0.585026652029182,0.0,0.0,0.0,0.585026652029182,0.9372477930764983,0.585026652029182,0.0,0.0,0.0,0.0,0.0,0.0,0.585026652029182,0.585026652029182,0.7611372225528401,0.8641553022897887,0.0,0.0,0.0,0.0,0.0
be,0.9645362244857886,0.7832981079068755,0.0,0.6020599913279624,0.8893156098068689,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,1.1765712282857754,0.0,0.0,0.0,0.6020599913279624,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832981079068755,0.7832981079068755,0.0,0.0,0.0,0.9645362244857886,0.0,0.0,0.7832981079068755,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.6020599913279624,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.7832981079068755,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.7832981079068755,0.0,0.0,0.0,0.8893156098068689,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832981079068755,0.0,0.0,0.6020599913279624,0.0,0.0
late,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
this,1.0354637755142115,0.0,0.0,0.7958800173440752,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0354637755142115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.7958800173440752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,0.7958800173440752,0.0,0.0,0.0,0.0,0.0,0.0,0.7958800173440752,0.7958800173440752,0.0,0.7958800173440752,0.0,0.0,0.0,0.0,0.0,0.0
year.,1.2471768706720552,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,1.2471768706720552,0.0,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958607314841775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrivals,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ended,0.9208187539523752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208187539523752,0.0,0.9208187539523752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208187539523752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208187539523752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208187539523752,0.0,0.0,0.0,0.0,0.0,0.0,0.9208187539523752,0.0,0.0,0.9208187539523752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208187539523752,0.0,0.9208187539523752,0.0,0.0,0.0,0.9208187539523752,1.1980128194619715,0.0
February,1.9217790596230968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3010299956639813,0.0,0.0,1.3010299956639813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
were,1.61011748545202,0.8239087409443188,0.0,0.0,0.8239087409443188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2170131131981694,0.0,0.0,0.0,0.0,0.8239087409443188,0.0,0.8239087409443188,0.0,0.0,0.0,0.8239087409443188,0.0,0.0,0.0,0.0,0.0,0.8239087409443188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239087409443188,0.8239087409443188,0.0,0.0,0.8239087409443188,0.0,0.0,0.0,0.0,1.0719299856583033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239087409443188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8239087409443188,0.0,0.0,0.0,0.0,0.0,0.8239087409443188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155221,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bags,2.8864990756335316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6989700043360187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
of,0.2601088963554576,0.27335427975908816,0.13667713987954408,0.25218272290650123,0.2189649775301531,0.0,0.1778210587048486,0.13667713987954408,0.0,0.25218272290650123,0.20188870835036696,0.23221036093378364,0.0,0.23221036093378364,0.0,0.13667713987954408,0.0,0.0,0.0,0.1778210587048486,0.0,0.1778210587048486,0.13667713987954408,0.13667713987954408,0.1778210587048486,0.20188870835036696,0.2671002768211898,0.0,0.2189649775301531,0.0,0.2189649775301531,0.2189649775301531,0.20188870835036696,0.0,0.13667713987954408,0.0,0.0,0.20188870835036696,0.2189649775301531,0.13667713987954408,0.0,0.24303262717567148,0.20188870835036696,0.0,0.0,0.0,0.29742192940460654,0.0,0.2189649775301531,0.3344705605571102,0.1778210587048486,0.1778210587048486,0.13667713987954408,0.13667713987954408,0.1778210587048486,0.1778210587048486,0.0,0.20188870835036696,0.27901171357844884,0.0,0.13667713987954408,0.1778210587048486,0.13667713987954408,0.13667713987954408,0.23221036093378364,0.13667713987954408,0.0,0.13667713987954408,0.27335427975908816,0.20188870835036696,0.20188870835036696,0.25218272290650123,0.20188870835036696,0.0,0.0,0.20188870835036696,0.25218272290650123,0.1778210587048486,0.2189649775301531,0.13667713987954408,0.13667713987954408,0.13667713987954408,0.1778210587048486,0.27335427975908816,0.13667713987954408,0.1778210587048486,0.13667713987954408,0.1778210587048486,0.23221036093378364,0.0,0.13667713987954408,0.2189649775301531,0.2189649775301531,0.2189649775301531,0.0,0.0,0.0,0.1778210587048486,0.1778210587048486,0.2189649775301531
60,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228787452803376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kilos,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
making,1.6989700043360187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6989700043360187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a,0.3606024394976681,0.31761413546588724,0.3606024394976681,0.24412514432750856,0.24412514432750856,0.0,0.4147612975166384,0.0,0.0,0.31761413546588724,0.39110312660426594,0.24412514432750856,0.31761413546588724,0.31761413546588724,0.0,0.0,0.0,0.0,0.0,0.4147612975166384,0.0,0.24412514432750856,0.24412514432750856,0.24412514432750856,0.24412514432750856,0.31761413546588724,0.4147612975166384,0.0,0.24412514432750856,0.0,0.39110312660426594,0.31761413546588724,0.0,0.0,0.0,0.0,0.0,0.3606024394976681,0.3606024394976681,0.24412514432750856,0.0,0.31761413546588724,0.31761413546588724,0.0,0.0,0.0,0.4340914306360468,0.0,0.24412514432750856,0.46459211774264464,0.39110312660426594,0.24412514432750856,0.0,0.0,0.0,0.0,0.0,0.3606024394976681,0.47707973466782766,0.0,0.0,0.4147612975166384,0.24412514432750856,0.0,0.24412514432750856,0.24412514432750856,0.0,0.0,0.39110312660426594,0.24412514432750856,0.39110312660426594,0.47707973466782766,0.24412514432750856,0.0,0.0,0.0,0.24412514432750856,0.24412514432750856,0.3606024394976681,0.24412514432750856,0.0,0.0,0.39110312660426594,0.4147612975166384,0.3606024394976681,0.24412514432750856,0.0,0.0,0.46459211774264464,0.0,0.3606024394976681,0.3606024394976681,0.31761413546588724,0.39110312660426594,0.0,0.0,0.0,0.0,0.31761413546588724,0.24412514432750856
cumulative,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
